CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
122	859	18.011	0.000	0.9593	0.8929	1
124	127	21.521	0.000	0.7691	0.5137	1
124	136	28.010	0.000	0.7407	0.5354	1
124	143	0.000	0.000	0.9400	0.7689	1
124	161	-0.000	0.000	0.9590	0.8490	1
127	136	6.489	0.000	0.7231	0.4693	1
127	143	-21.521	0.000	0.7898	0.5664	1
127	161	-21.521	0.000	0.7690	0.5383	1
128	132	1.003	0.000	0.8441	0.6998	1
130	132	-18.011	0.000	0.7482	0.6347	1
134	151	0.000	0.000	0.9502	0.8919	1
135	138	-15.975	0.000	0.7036	0.6656	1
135	141	-7.989	0.000	0.7227	0.6037	1
135	146	0.000	0.000	0.9738	0.9595	1
135	154	-15.975	0.000	0.7112	0.6762	1
136	143	-28.010	0.000	0.7685	0.5240	1
136	161	-28.010	0.000	0.7331	0.5008	1
137	152	-0.000	0.000	0.9727	0.9466	1
138	154	-0.000	0.000	0.9978	1.0000	1
138	164	-0.000	0.000	0.9649	0.9527	1
138	741	44.970	0.000	0.7019	0.5252	1
138	829	44.970	0.000	0.7103	0.5510	1
138	859	44.970	0.000	0.7001	0.4821	1
140	174	-0.000	0.000	0.9817	0.9377	1
143	161	-0.000	0.000	0.9660	0.8382	1
145	183	0.006	0.000	0.9808	0.9042	1
148	168	-0.000	0.000	0.8560	0.6293	1
154	164	0.000	0.000	0.9659	0.9547	1
154	186	26.969	0.000	0.7060	0.4876	1
154	195	26.950	0.000	0.7018	0.4876	1
154	741	44.970	0.000	0.7119	0.5333	1
154	829	44.970	0.000	0.7190	0.5552	1
154	859	44.970	0.000	0.7097	0.4876	1
155	167	15.503	0.000	0.8044	0.7738	1
158	165	0.000	0.000	0.9725	0.6942	1
159	167	0.000	0.000	0.9790	0.9379	1
159	176	0.000	0.000	0.9622	0.8824	1
159	189	0.000	0.000	0.9840	0.9428	1
159	197	0.000	0.000	0.9689	0.8866	1
159	206	0.000	0.000	0.9989	1.0000	1
163	172	0.000	0.000	0.9400	0.9003	1
163	181	0.000	0.000	0.9359	0.8968	1
163	192	0.000	0.000	0.9372	0.9088	1
163	204	0.000	0.000	0.9253	0.8724	1
164	186	26.969	0.000	0.7051	0.4857	1
164	195	26.950	0.000	0.7015	0.4857	1
164	741	44.970	0.000	0.7100	0.5323	1
164	829	44.970	0.000	0.7205	0.5590	1
164	859	44.970	0.000	0.7077	0.4857	1
165	185	0.000	0.000	0.9784	0.7118	1
165	188	15.974	0.000	0.9735	0.7352	1
165	193	15.974	0.000	0.9761	0.7018	1
165	205	15.974	0.000	0.9710	0.7390	1
165	208	15.974	0.000	0.9702	0.7210	1
166	184	0.000	0.000	0.8635	0.5287	1
167	176	0.000	0.000	0.9825	0.9427	1
167	189	0.000	0.000	0.9859	0.9473	1
167	197	0.000	0.000	0.9740	0.8959	1
167	206	0.000	0.000	0.9823	0.9379	1
168	198	182.079	0.000	0.7165	0.6387	1
169	202	0.000	0.000	0.8723	0.6923	1
169	209	0.000	0.000	0.8414	0.6194	1
169	211	42.047	0.000	0.7038	0.5594	1
169	213	0.000	0.000	0.8642	0.6439	1
170	637	0.000	0.000	0.9143	0.8896	1
170	668	0.000	0.000	0.9065	0.8196	1
170	681	0.000	0.000	0.9471	0.9229	1
170	694	0.000	0.000	0.9640	0.9517	1
170	794	0.000	0.000	0.9832	0.9525	1
170	820	0.000	0.000	0.9819	0.9476	1
170	856	0.000	0.000	0.9394	0.8196	1
170	873	0.000	0.000	0.9975	1.0000	1
170	877	-1.995	0.000	0.9582	0.8872	1
