CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
87	166	6	0.9526	0.000
80	88	6	0.7517	-13.004
88	93	6	0.7352	2.016
88	166	6	0.7447	1.004
57	83	6	0.9224	56.062
70	83	6	0.7496	29.034
80	83	6	0.9029	14.016
83	105	6	0.7624	-27.895
83	168	6	0.9176	0.000
57	168	6	0.9001	56.062
70	168	6	0.7572	29.034
80	168	6	0.8319	14.016
105	168	6	0.7754	27.895
57	70	6	0.8326	27.029
57	78	6	0.7164	2.016
57	80	6	0.9294	42.047
57	105	6	0.8791	28.167
71	91	6	0.8066	-31.006
70	105	6	0.7206	1.139
80	105	6	0.8777	-13.879
102	105	6	0.7277	-29.911
78	166	6	0.8652	28.030
85	166	6	0.7523	-17.027
91	166	6	0.8078	-2.015
93	166	6	0.8143	-1.012
102	166	6	0.8738	-28.031
81	85	6	0.7435	1.003
81	93	6	0.7024	-15.012
78	102	6	0.9068	56.062
80	102	6	0.7581	16.031
91	102	6	0.7958	26.016
93	102	6	0.7653	27.020
78	85	6	0.7407	45.057
85	91	6	0.7717	-15.011
85	93	6	0.7553	-16.015
85	95	6	0.8052	35.041
59	70	6	0.7664	1.012
80	91	6	0.8082	-9.985
78	93	6	0.7591	29.042
91	93	6	0.8443	-1.004
78	91	6	0.7545	30.046
442	461	7	0.8371	33.118
442	512	7	0.774	33.118
454	512	7	0.7871	117.079
455	512	7	0.7465	201.041
444	455	7	0.7981	33.118
454	516	7	0.8188	0.000
246	284	8	0.7176	-111.069
271	284	8	0.7044	-67.043
284	288	8	0.8476	0.000
159	228	8	0.7944	26.016
163	228	8	0.7805	-2.016
185	228	8	0.8039	-2.016
228	271	8	0.7206	-111.069
215	230	8	0.7142	28.031
215	239	8	0.7161	28.031
163	239	8	0.7142	-111.068
185	239	8	0.7566	-111.068
210	239	8	0.8299	0.000
217	239	8	0.8062	14.016
226	239	8	0.8208	14.016
230	239	8	0.9646	-0.000
239	281	8	0.8175	-111.069
239	306	8	0.7413	-222.137
159	160	8	0.7841	14.015
160	163	8	0.8351	14.016
160	185	8	0.8663	14.016
160	186	8	0.7209	13.012
160	212	8	0.7051	-53.026
160	217	8	0.759	-111.068
160	226	8	0.7957	-111.068
160	267	8	0.7173	-222.137
159	185	8	0.7324	28.031
246	288	8	0.7609	-111.069
271	288	8	0.7289	-67.043
230	281	8	0.8144	-111.069
267	281	8	0.7334	14.016
273	281	8	0.7107	14.016
281	306	8	0.8405	-111.069
271	313	8	0.7188	-27.047
210	217	8	0.7216	-14.016
217	226	8	0.8882	0.000
217	230	8	0.7872	14.016
217	267	8	0.7962	-111.069
217	273	8	0.7518	-111.069
217	298	8	0.7493	-222.137
267	298	8	0.7731	-111.069
163	186	8	0.8074	-1.003
185	186	8	0.8106	-1.003
210	226	8	0.7204	-14.016
226	230	8	0.8106	14.016
226	267	8	0.7403	-111.069
163	185	8	0.972	-0.000
185	230	8	0.7535	-111.068
230	306	8	0.7275	-222.137
211	212	8	0.8236	0.000
267	273	8	0.7779	0.000
210	230	8	0.8328	0.000
163	230	8	0.714	-111.068
668	722	9	0.8202	-18.012
719	722	9	0.8312	-0.000
722	727	9	0.8375	0.000
722	730	9	0.7153	-111.069
668	719	9	0.7612	-18.012
719	727	9	0.8515	-0.000
719	730	9	0.7083	-111.069
668	727	9	0.8259	-18.012
363	553	10	0.9996	-0.000
366	553	10	0.9996	0.002
507	553	10	0.9992	0.000
514	553	10	0.9995	0.000
522	553	10	0.9998	0.000
553	684	10	0.9996	0.000
363	684	10	0.9998	-0.000
366	684	10	0.9998	0.002
507	684	10	0.9997	0.000
514	684	10	0.9999	0.000
522	684	10	0.9996	0.000
363	507	10	0.9996	-0.000
366	507	10	0.9996	0.002
507	514	10	0.9999	0.000
507	522	10	0.9995	0.000
363	522	10	0.9996	-0.000
366	522	10	0.9996	0.002
514	522	10	0.9998	-0.000
363	366	10	1.0	-0.002
366	514	10	0.9996	0.002
363	514	10	0.9996	-0.000
663	733	11	0.8089	-162.053
704	733	11	0.8136	-145.026
706	733	11	0.7627	-162.053
733	734	11	0.7119	-17.027
663	704	11	0.8849	-17.027
663	706	11	0.8293	-0.000
663	734	11	0.7386	-179.080
704	706	11	0.9042	17.027
704	734	11	0.7121	-162.053
173	557	12	0.9487	0.000
196	557	12	0.9574	0.000
445	557	12	0.9001	-18.011
446	557	12	0.9949	0.000
449	557	12	0.942	18.011
453	557	12	0.9752	17.400
557	558	12	0.9732	-18.011
557	664	12	0.96	-18.011
557	707	12	0.9627	-18.011
557	710	12	0.953	-0.000
173	453	12	0.9317	-17.400
196	453	12	0.9301	-17.400
446	453	12	0.9756	-17.400
449	453	12	0.9945	0.611
453	558	12	0.9935	-0.611
453	576	12	0.8835	-0.611
453	664	12	0.9704	-0.611
453	707	12	0.974	-0.611
453	710	12	0.9339	17.400
449	576	12	0.8822	0.000
558	576	12	0.9063	0.000
576	664	12	0.9453	-0.000
576	690	12	0.928	-0.000
576	707	12	0.938	-0.000
173	707	12	0.9187	-18.011
196	707	12	0.9132	-18.011
446	707	12	0.9608	-18.011
449	707	12	0.9722	0.000
558	707	12	0.984	-0.000
664	707	12	0.9992	0.000
707	710	12	0.911	18.011
173	196	12	0.989	0.000
173	445	12	0.8976	18.011
173	446	12	0.9478	0.000
173	449	12	0.8889	-18.011
173	558	12	0.9321	-18.011
173	664	12	0.922	-18.011
173	710	12	0.9442	-0.000
195	556	12	0.8535	0.000
445	556	12	0.8869	0.000
196	710	12	0.9495	-0.000
445	710	12	0.9389	-18.011
446	710	12	0.9497	-0.000
449	710	12	0.9009	18.011
558	710	12	0.9367	18.010
664	710	12	0.9114	18.011
196	445	12	0.9012	18.011
196	446	12	0.949	0.000
196	449	12	0.8967	-18.011
196	558	12	0.9298	-18.011
196	664	12	0.9158	-18.011
446	449	12	0.939	-18.011
449	558	12	0.9921	0.000
449	664	12	0.9684	0.000
446	558	12	0.9707	-18.011
558	664	12	0.9813	-0.000
445	446	12	0.8941	-18.011
172	195	12	0.9232	0.000
690	736	12	0.8318	0.000
446	664	12	0.9578	-18.011
328	432	14	0.9694	-15.974
432	434	14	0.9725	15.974
432	501	14	0.9601	-0.000
432	509	14	0.9758	-0.000
432	525	14	0.9671	15.974
