CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
848	1095	20	0.7928	-57.065
1030	1095	20	0.8138	-15.018
1083	1095	20	0.8824	0.000
1095	1181	20	0.9575	-14.016
848	1083	20	0.7351	-57.066
1030	1083	20	0.7256	-15.019
1083	1181	20	0.8636	-14.016
848	1030	20	0.8474	-42.047
1030	1181	20	0.8212	-29.035
1030	1279	20	0.7773	-70.078
848	1181	20	0.81	-71.081
101	178	21	0.9645	0.010
230	246	24	0.8769	-44.026
1000	1035	25	0.7856	-26.015
1235	1251	26	0.7131	-0.000
1189	1258	27	0.8229	-14.016
38	212	28	0.8754	-0.000
184	212	28	0.7165	182.079
206	212	28	0.9397	0.000
212	530	28	0.7526	-116.063
212	586	28	0.7363	-116.063
38	586	28	0.726	-116.063
206	586	28	0.74	-116.063
530	586	28	0.8617	0.000
159	184	28	0.887	-0.000
38	206	28	0.8633	-0.000
206	530	28	0.7597	-116.063
38	530	28	0.7167	-116.063
530	765	28	0.7749	-116.062
106	107	29	0.8696	-0.018
107	108	29	0.8188	-9.485
107	109	29	0.7374	-9.984
106	108	29	0.9334	-9.504
108	109	29	0.8673	-0.499
106	109	29	0.7971	-10.003
105	109	29	0.7084	-11.003
109	110	29	0.7812	-1.044
109	113	29	0.7165	-3.040
946	1070	30	0.8439	-0.000
1070	1072	30	0.7634	-74.019
1070	1203	30	0.8561	0.000
946	1072	30	0.7684	-74.019
1072	1203	30	0.7975	74.019
946	1203	30	0.8761	0.000
698	740	31	0.7628	26.016
718	740	31	0.7971	26.016
740	753	31	0.786	-40.031
698	718	31	0.7768	0.000
718	753	31	0.8093	-14.016
698	753	31	0.8387	-14.016
980	1089	32	0.781	0.000
1089	1110	32	0.8156	-0.000
881	1010	33	0.9376	0.000
975	1010	33	0.982	0.000
1010	1011	33	0.7387	17.026
881	1011	33	0.7412	17.027
975	1011	33	0.7447	17.027
881	975	33	0.9524	0.000
706	707	34	0.8956	17.027
706	710	34	0.8214	-1.003
186	1128	35	0.9582	-1.995
1046	1128	35	0.9824	-1.995
1098	1128	35	0.9194	-1.995
1127	1128	35	0.9636	-1.995
1128	1230	35	0.9699	0.000
1128	1234	35	0.9857	1.995
1128	1241	35	0.9669	0.000
1128	1249	35	0.9854	1.995
1128	1272	35	0.9616	0.000
14	1234	35	0.9336	0.000
186	1234	35	0.9796	0.000
1046	1234	35	0.9996	0.000
1098	1234	35	0.9356	0.000
1127	1234	35	0.9796	0.000
1230	1234	35	0.9831	1.995
1234	1241	35	0.9809	-1.995
1234	1249	35	0.9848	0.000
1234	1272	35	0.9784	-1.995
14	715	35	0.9158	0.000
14	776	35	0.9605	0.000
14	1046	35	0.9404	0.000
186	776	35	0.9479	0.000
186	1046	35	0.9819	0.000
186	1098	35	0.9394	0.000
186	1127	35	0.9975	0.000
186	1230	35	0.9651	-1.995
186	1241	35	0.9813	-1.995
186	1249	35	0.975	0.000
186	1272	35	0.9806	-1.995
776	1230	35	0.9307	-1.995
1046	1230	35	0.9835	-1.995
1098	1230	35	0.9442	-1.995
1127	1230	35	0.985	-1.995
1230	1241	35	0.9746	0.000
1230	1249	35	0.9715	1.995
1230	1272	35	0.9689	0.000
1046	1249	35	0.982	0.000
1098	1249	35	0.9177	0.000
1127	1249	35	0.9817	0.000
1241	1249	35	0.9683	1.995
1249	1272	35	0.963	-1.995
776	1046	35	0.9385	-0.000
1046	1127	35	0.9805	0.000
1046	1241	35	0.9813	-1.995
1046	1272	35	0.9796	-1.995
776	1098	35	0.9171	0.000
1098	1127	35	0.9354	-0.000
1098	1241	35	0.9369	-1.995
1098	1272	35	0.9401	-1.995
776	1272	35	0.937	-1.995
1127	1272	35	0.9803	-1.995
1241	1272	35	0.9979	0.000
715	776	35	0.9621	-0.000
776	1127	35	0.9353	-0.000
776	1241	35	0.9321	-1.995
1127	1241	35	0.9829	-1.995
40	153	37	0.9119	-0.000
151	153	37	0.7227	-7.989
149	179	37	0.9649	-0.000
163	179	37	0.9659	0.000
148	164	37	0.9592	-0.000
149	151	37	0.7036	15.975
149	163	37	0.9978	-0.000
151	163	37	0.7112	-15.975
151	164	37	0.7246	-16.975
726	755	38	0.7984	19.031
726	761	38	0.8988	-0.000
755	756	38	0.7777	-368.149
756	788	38	0.9086	0.000
755	761	38	0.8353	-19.031
828	883	39	0.8698	-28.031
832	885	39	0.7959	-28.031
828	832	39	0.7759	-45.058
832	843	39	0.7659	0.000
1052	1166	40	0.7776	0.000
876	973	41	0.7217	-15.995
876	1008	41	0.7353	-15.995
973	1008	41	0.7855	0.000
13	157	42	0.8977	35.966
121	157	42	0.7982	78.014
157	195	42	0.9808	0.006
5	10	42	0.7306	18.011
7	10	42	0.833	129.958
9	10	42	0.7264	-88.931
8	9	42	0.7179	-23.016
118	122	42	0.7754	-28.953
122	123	42	0.8955	-10.992
123	124	42	0.7331	-2.998
123	172	42	0.9257	18.964
118	120	42	0.7269	-7.996
120	125	42	0.7363	-39.958
118	663	42	0.729	-38.145
118	121	42	0.857	-23.973
11	13	42	0.7873	18.011
13	15	42	0.7006	-15.978
13	195	42	0.9017	35.973
8	11	42	0.7166	15.978
11	15	42	0.7433	2.033
121	195	42	0.8271	78.020
8	15	42	0.8453	18.011
749	751	43	0.7119	-45.058
665	684	43	0.9481	0.000
684	749	43	0.7537	63.971
665	749	43	0.7695	63.971
19	30	44	0.8432	-0.012
65	187	45	0.8627	-0.000
175	187	45	0.94	0.000
187	197	45	0.9876	0.000
187	207	45	0.9784	0.000
187	216	45	0.9784	0.000
65	175	45	0.9159	-0.000
175	197	45	0.9359	0.000
175	207	45	0.9372	0.000
175	216	45	0.9253	0.000
65	197	45	0.871	-0.000
197	207	45	0.9911	0.000
197	216	45	0.9772	0.000
65	207	45	0.881	-0.000
65	216	45	0.8695	-0.000
207	216	45	0.9718	0.000
1179	1182	46	0.7565	1.032
1179	1183	46	0.744	1.032
1182	1183	46	0.9505	0.000
20	25	47	0.8023	1.003
25	145	47	0.9808	0.000
20	145	47	0.7942	1.003
268	275	48	0.7034	428.271
275	283	48	0.713	-55.534
281	300	48	0.7458	-46.529
283	300	48	0.7507	-111.069
289	300	48	0.8096	9.005
290	300	48	0.7523	-55.534
300	308	48	0.7357	-688.935
297	308	48	0.7314	-624.395
308	319	48	0.757	577.866
308	321	48	0.7117	577.365
297	321	48	0.7635	-47.031
306	321	48	0.7388	8.504
297	306	48	0.7265	-55.534
281	290	48	0.7563	9.005
283	290	48	0.7173	-55.534
272	289	48	0.7223	-111.069
281	289	48	0.8426	-55.534
289	297	48	0.747	-55.534
272	283	48	0.8162	9.005
272	281	48	0.7987	-55.534
297	315	48	0.7311	-111.069
863	871	49	0.7009	-0.023
871	873	49	0.8696	0.023
528	754	52	0.9973	0.000
581	754	52	0.9944	0.000
620	754	52	0.9834	0.000
453	620	52	0.8108	13.964
528	620	52	0.9833	0.000
581	620	52	0.9871	-0.000
620	678	52	0.8171	-41.974
453	528	52	0.7981	13.964
453	581	52	0.7996	13.964
528	581	52	0.9966	0.000
1204	1348	53	0.7414	-296.075
1264	1348	53	0.8324	-222.056
1293	1348	53	0.8542	-148.037
1316	1348	53	0.855	-74.019
1204	1293	53	0.7417	-148.038
1264	1293	53	0.8615	-74.019
1293	1316	53	0.8918	-74.019
1204	1264	53	0.8113	-74.019
1204	1316	53	0.7432	-222.056
1264	1316	53	0.8751	-148.038
257	284	54	0.7174	-222.136
276	284	54	0.7136	-111.068
257	276	54	0.7732	-111.068
634	688	56	0.7998	-56.063
650	688	56	0.7707	-28.031
633	634	56	0.7754	-18.011
634	650	56	0.7948	-28.031
722	772	57	0.9282	-386.173
727	772	57	0.9183	-400.189
746	772	57	0.9222	-386.173
769	772	57	0.9565	-386.173
772	774	57	0.9604	400.189
772	775	57	0.9078	388.189
772	784	57	0.9023	386.173
772	807	57	0.9543	386.173
722	769	57	0.942	0.000
727	769	57	0.9424	-14.016
746	769	57	0.9307	0.000
769	774	57	0.9689	14.016
769	775	57	0.9339	2.015
769	784	57	0.9132	-0.000
769	807	57	0.9648	-0.000
769	1310	57	0.9013	-238.230
769	1339	57	0.9107	-266.261
722	807	57	0.9677	0.000
727	807	57	0.9413	-14.016
746	807	57	0.9381	-0.000
774	807	57	0.9724	-14.016
775	807	57	0.9503	-2.015
784	807	57	0.9384	0.000
807	1310	57	0.9114	-238.230
807	1339	57	0.9081	-266.261
725	763	57	0.9097	0.000
727	763	57	0.8841	14.016
746	763	57	0.8767	28.031
763	774	57	0.8739	-14.016
763	775	57	0.8601	-26.016
725	727	57	0.8817	-14.015
725	746	57	0.8586	-28.031
725	774	57	0.8841	-14.015
725	775	57	0.8821	-26.016
855	917	57	0.8157	24.044
855	1122	57	0.8243	-74.052
855	1310	57	0.9135	-196.219
855	1339	57	0.8827	-224.251
722	727	57	0.9235	14.016
727	746	57	0.93	-14.016
727	774	57	0.9364	0.000
727	775	57	0.9318	-12.000
727	784	57	0.9198	-14.016
722	1310	57	0.9027	-238.230
784	1310	57	0.9041	-238.230
1122	1310	57	0.9066	-122.167
1310	1339	57	0.9425	-28.031
722	746	57	0.9276	0.000
722	774	57	0.9538	14.016
722	775	57	0.9571	2.015
722	784	57	0.9236	0.000
722	1339	57	0.8899	-266.261
693	917	57	0.7587	-17.966
746	774	57	0.9483	14.016
774	775	57	0.9311	-12.000
774	784	57	0.926	-14.016
1122	1339	57	0.8974	-150.198
784	1339	57	0.8775	-266.261
746	775	57	0.9084	2.015
746	784	57	0.9075	-0.000
775	784	57	0.9535	-2.015
82	182	58	0.901	-18.001
102	182	58	0.9525	0.019
132	182	58	0.9244	-18.001
135	182	58	0.9501	0.009
182	202	58	0.9402	-0.019
182	203	58	0.9491	0.000
182	533	58	0.8929	18.001
182	621	58	0.9233	18.001
182	1125	58	0.8924	18.001
182	1214	58	0.9082	18.001
82	102	58	0.9547	-18.020
102	132	58	0.9805	18.020
102	135	58	0.999	0.010
102	202	58	0.989	-0.000
102	203	58	0.999	0.019
102	533	58	0.9384	18.020
102	583	58	0.9319	18.020
102	621	58	0.928	18.020
102	1214	58	0.9099	18.020
133	529	58	0.9332	-0.000
977	979	58	0.735	-17.027
979	1012	58	0.9976	0.000
977	1012	58	0.7261	-17.027
131	582	58	0.763	-18.010
133	582	58	0.902	0.000
621	1125	58	0.8811	-0.000
1125	1214	58	0.9038	0.000
82	533	58	0.9346	0.000
132	533	58	0.954	0.000
133	533	58	0.9037	-18.011
135	533	58	0.8975	18.011
202	533	58	0.927	18.020
203	533	58	0.9341	18.001
533	583	58	0.9927	-0.000
533	621	58	0.9575	-0.000
133	1174	58	0.8471	-18.011
82	1214	58	0.8924	-0.000
132	1214	58	0.9171	-0.000
135	1214	58	0.8746	18.011
202	1214	58	0.8987	18.020
203	1214	58	0.9041	18.001
82	203	58	0.9532	-18.001
132	203	58	0.978	-18.001
135	203	58	0.9995	0.009
202	203	58	0.9914	0.019
203	583	58	0.9278	18.001
203	621	58	0.9244	18.001
131	977	58	0.7542	-24.036
82	135	58	0.9584	-18.011
132	135	58	0.9458	-18.011
135	202	58	0.9904	-0.010
135	583	58	0.8919	18.011
135	621	58	0.8864	18.011
82	132	58	0.9375	-0.000
82	202	58	0.9565	-18.020
82	583	58	0.9301	0.000
82	621	58	0.9261	-0.000
132	583	58	0.9469	0.000
133	583	58	0.91	-18.011
202	583	58	0.923	18.020
583	621	58	0.9612	-0.000
132	202	58	0.9698	-18.020
132	621	58	0.943	0.000
202	621	58	0.9198	18.020
1155	1157	59	1.0	0.009
304	312	60	0.7534	-55.534
81	527	61	0.9245	-0.000
81	587	61	0.8918	-0.000
228	229	62	0.8323	17.026
255	263	64	0.8759	-363.732
255	260	64	0.7272	-345.721
264	357	65	0.7408	-237.159
357	392	65	0.7206	-44.027
942	1330	66	0.8028	-168.188
1330	1332	66	0.7832	-45.058
627	637	67	0.7817	-2.016
637	649	67	0.9431	-28.031
637	682	67	0.9435	-56.063
649	682	67	0.9104	-28.031
1242	1246	68	0.9941	0.000
350	364	69	0.7095	-37.023
364	373	69	0.7169	-37.023
758	773	70	0.8228	-390.195
1131	1135	72	0.8568	-140.635
1131	1136	72	0.8293	140.636
232	244	73	0.9063	0.000
138	567	74	0.7979	-1.049
567	613	74	0.7674	1.039
138	613	74	0.9339	-0.009
344	460	75	0.7295	-166.434
126	127	76	0.7718	-27.995
262	279	77	0.7181	-111.069
146	161	78	0.9502	0.000
338	341	79	0.7154	-0.334
36	137	81	0.9557	-0.000
46	137	81	0.7261	-28.010
137	139	81	0.7691	21.521
137	147	81	0.7263	28.010
137	155	81	0.94	0.000
137	173	81	0.959	-0.000
36	147	81	0.7513	28.010
46	147	81	0.9739	-0.000
139	147	81	0.719	6.489
147	155	81	0.7587	-28.010
147	173	81	0.7197	-28.010
36	155	81	0.9741	-0.000
46	155	81	0.7631	-28.010
139	155	81	0.7898	-21.521
155	173	81	0.966	-0.000
36	46	81	0.7541	28.010
36	139	81	0.7858	21.521
36	173	81	0.9751	-0.000
46	139	81	0.7114	-6.489
46	173	81	0.7284	-28.010
139	173	81	0.769	-21.521
1301	1320	83	0.8583	0.000
992	1093	84	0.8471	0.000
1047	1093	84	0.7806	0.000
1093	1130	84	0.8817	0.000
992	1047	84	0.8006	0.000
1047	1130	84	0.8218	0.000
992	1130	84	0.8698	0.000
892	1019	85	0.8293	-28.031
302	329	86	0.8719	-44.025
329	1005	86	0.7147	-256.240
1186	1257	87	0.8944	-28.031
1188	1257	87	0.8198	-46.042
1255	1257	87	0.8396	-18.011
1186	1188	87	0.8343	18.011
1188	1255	87	0.9291	-28.031
1186	1255	87	0.7281	-10.021
243	251	88	0.94	0.000
140	144	89	0.8441	1.003
143	144	89	0.7482	-18.011
111	112	90	1.0	-0.004
134	614	91	0.9284	0.000
134	185	91	0.7506	0.000
856	903	92	0.7324	-2.016
880	928	95	0.709	-2.016
1322	1345	96	0.9304	-0.000
152	188	97	0.9817	-0.000
87	92	99	1.0	0.002
987	1085	102	0.7009	0.000
1020	1082	103	0.7543	348.287
1143	1169	105	0.8946	-0.000
224	241	106	0.8838	0.000
224	252	106	0.843	0.000
224	270	106	0.9059	0.000
241	252	106	0.9833	0.000
241	270	106	0.8174	0.000
252	270	106	0.7867	0.000
635	870	107	0.7505	-112.125
531	577	108	0.856	0.000
1003	1152	111	0.8418	-28.032
537	585	112	0.7696	0.000
1309	1326	114	0.881	-0.000
623	647	116	0.855	-28.031
191	196	117	0.9335	0.000
825	1237	126	0.7156	4.053
1262	1276	128	0.9402	0.000
